file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
condss1.c,lasso,UNKNOWN,,,Non-termination arguments:,2.547s,1.780s,13.420s,549MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condss1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condss1.c
condss2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.832s,1.071s,8.200s,259MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condss2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condss2.c
condss3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.829s,1.082s,8.370s,280MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condss3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condss3.c
const_1-1.c,lasso,UNKNOWN,Ranking function f(main::y) = -3*main::y + 6146,Supporting invariants [],Non-termination arguments:,1.105s,0.349s,3.650s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/const_1-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/const_1-1.c
const_safe1.c,lasso,UNKNOWN,Ranking function f(main::y) = -1*main::y + 14,Supporting invariants [],Non-termination arguments:,1.089s,0.343s,3.630s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/const_safe1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/const_safe1.c
count_by_k.c,lasso,UNKNOWN,,,Non-termination arguments:,1.041s,0.303s,3.530s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/count_by_k.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-new/count_by_k.c
count_by_k_true-unreach-call_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,1.067s,0.320s,3.590s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/count_by_k_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-new/count_by_k_true-unreach-call_true-termination.c
count_up_down-1.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.175s,0.353s,3.760s,231MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/count_up_down-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/count_up_down-1.c
count_up_down_true-unreach-call_true-termination.i.annot.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.090s,0.338s,3.710s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/count_up_down_true-unreach-call_true-termination.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/count_up_down_true-unreach-call_true-termination.i.annot.c
count_up_down_true.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.092s,0.346s,3.750s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/count_up_down_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/count_up_down_true.c
ddlm2013.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 11*main::__CPAchecker_TMP_1 + 4*main::j - 11*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 9*main::__CPAchecker_TMP_1 - 9*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 3; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 5*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 4*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 3*main::__CPAchecker_TMP_1 + 1*main::j - 3*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 3; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 7*main::__CPAchecker_TMP_1 + 2*main::j - 7*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::flag, main::a) = 7*main::__CPAchecker_TMP_1 - 1*main::flag - 7*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 4*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 11*main::__CPAchecker_TMP_1 + 3*main::j - 11*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4","Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::flag > 0]; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::flag > 0, 1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j > 0, -1*main::flag > 0]; Supporting invariants [1*main::j > 0]; Supporting invariants [1*main::j > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0, 1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j > 0]; Supporting invariants [1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []",Non-termination arguments:,13.182s,12.412s,18.640s,594MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ddlm2013.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/ddlm2013.c
ddlm2013_true-unreach-call.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 11*main::__CPAchecker_TMP_1 + 4*main::j - 11*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 9*main::__CPAchecker_TMP_1 - 9*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 3; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 5*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 4*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 3*main::__CPAchecker_TMP_1 + 1*main::j - 3*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 3; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 7*main::__CPAchecker_TMP_1 + 2*main::j - 7*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::flag, main::a) = 7*main::__CPAchecker_TMP_1 - 1*main::flag - 7*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 13*main::__CPAchecker_TMP_1 + 4*main::j - 13*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 7*main::__CPAchecker_TMP_1 - 7*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::j, main::a) = 11*main::__CPAchecker_TMP_1 + 3*main::j - 11*main::a; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 6*main::__CPAchecker_TMP_1 - 6*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 4*main::__CPAchecker_TMP_1 - 4*main::a + 5; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 1*main::__CPAchecker_TMP_1 - 1*main::a + 1; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 3*main::__CPAchecker_TMP_1 - 3*main::a + 2; Ranking function f(main::__CPAchecker_TMP_1, main::a) = 5*main::__CPAchecker_TMP_1 - 5*main::a + 4","Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::flag > 0]; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0, -1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j > 0, -1*main::flag > 0]; Supporting invariants [1*main::j > 0]; Supporting invariants [1*main::j > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j - 1 >= 0, 1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [1*main::j > 0]; Supporting invariants [1*main::flag > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []",Non-termination arguments:,13.125s,12.389s,18.310s,607MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ddlm2013_true-unreach-call.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-lit/ddlm2013_true-unreach-call.c
